equipment,model,file,folder,download_date
Anti-Aircraft_Guns,57mm_AZP_S-60,57mm_azp_s-60_754.png,img_russia,2023-10-02
Anti-Aircraft_Guns,KamAZ_6x6_with_23mm_ZU-23-2,kamaz_6x6_with_23mm_zu-23-2_1009-kam-az6x6-with-zu-23-2-destr.jpg,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,KamAZ_6x6_with_23mm_ZU-23-2,kamaz_6x6_with_23mm_zu-23-2_1024-kamaz-6x6-with-zu-23-2-autocannon.jpg,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,KamAZ_6x6_with_23mm_ZU-23-2,kamaz_6x6_with_23mm_zu-23-2_43111.png,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,KamAZ_6x6_with_23mm_ZU-23-2,kamaz_6x6_with_23mm_zu-23-2_474.png,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,KamAZ_6x6_with_23mm_ZU-23-2,kamaz_6x6_with_23mm_zu-23-2_4f1.png,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,KamAZ_6x6_with_23mm_ZU-23-2,kamaz_6x6_with_23mm_zu-23-2_5580.png,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,Ural-43206_with_23mm_ZU-23-2,ural-43206_with_23mm_zu-23-2_1017-ural-4320-with-zu23-2-destr-06-07-23.jpg,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,Ural-4320_with_23mm_ZU-23-2,ural-4320_with_23mm_zu-23-2_1003-ural4320-with-23mm-aa-gun-destr-6-11.jpg,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,Ural-4320_with_23mm_ZU-23-2,ural-4320_with_23mm_zu-23-2_1007-ural-4320-with-zu-23-aa-gun-destr-25-05-23.jpg,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,Ural-4320_with_23mm_ZU-23-2,ural-4320_with_23mm_zu-23-2_1008-ural-4320-with-zu-23-2-destr-22-08-23.jpg,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,Ural-4320_with_23mm_ZU-23-2,ural-4320_with_23mm_zu-23-2_1017-ural4320-with-zu-23-2-destr-20-12-22.jpg,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,Ural-4320_with_23mm_ZU-23-2,ural-4320_with_23mm_zu-23-2_1032-ural-4320-with-zu-23-aa-gun-destr-01-03-23.jpg,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,Ural-4320_with_23mm_ZU-23-2,ural-4320_with_23mm_zu-23-2_1034-ural-4320-with-zu-23-aa-gun-destr-26-04-23.jpg,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,Ural-4320_with_23mm_ZU-23-2,ural-4320_with_23mm_zu-23-2_1043-ural-4320-with-zu-23-aa-gun-destr-25-12-23.jpg,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,Ural-4320_with_23mm_ZU-23-2,ural-4320_with_23mm_zu-23-2_1104-ural-4320-with-zu-23-aa-gun-destr-18-03-24.jpg,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,Ural-4320_with_23mm_ZU-23-2,ural-4320_with_23mm_zu-23-2_2022-04-01-ural-4320.jpg,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,Ural-4320_with_57mm_AZP_S-60,ural-4320_with_57mm_azp_s-60_1001-ural-4320-31-with-a-s-60-destr-04-08-23.jpg,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,Ural-4320_with_57mm_AZP_S-60,ural-4320_with_57mm_azp_s-60_1006-ural4320-with-s60-aa-cannon-destr-17-08-23.jpg,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,Ural-4320_with_57mm_AZP_S-60,ural-4320_with_57mm_azp_s-60_1012-ural-4320-with-s-60-aa-gun-dam-19-02-24.jpg,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,Ural-4320_with_57mm_AZP_S-60,ural-4320_with_57mm_azp_s-60_1013-ural-4320-with-57mm-s-60-cannon-destr-12-07-23.jpg,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,Ural-4320_with_57mm_AZP_S-60,ural-4320_with_57mm_azp_s-60_1021-ural-4320-with-s-60-aa-gun-destr-26-04-24.jpg,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,Ural-4320_with_57mm_AZP_S-60,ural-4320_with_57mm_azp_s-60_1031-ural-4320-with-s-60-aa-gun-destr-23-01-24.jpg,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,Ural-4320_with_57mm_AZP_S-60,ural-4320_with_57mm_azp_s-60_1038-ural4320-with-s60-aa-gun-destr-12-06-23.jpg,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,Ural-4320_with_57mm_AZP_S-60,ural-4320_with_57mm_azp_s-60_1050-ural-4320-with-s-60-aa-gun-destr-20-02-24.jpg,img_russia_2024-07-12,2024-07-12
Anti-Aircraft_Guns,Ural-4320_with_57mm_AZP_S-60,ural-4320_with_57mm_azp_s-60_1086-ural-4320-with-s-60-aa-gun-destr-24-05-24.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,2S1_with_ZU-23_AA_gun,2s1_with_zu-23_aa_gun_88kj.png,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BMM-80_ambulance,bmm-80_ambulance_1014-bmm-80-ambulance-destr-30-11-22.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BMPT_Terminator,bmpt_terminator_1000-bmpt-terminator-destr-09-02-23.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BMPT_Terminator,bmpt_terminator_1017-bmpt-terminator-dam-27-09-23.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,BRDM-2,brdm-2_1001-brdm2.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRDM-2,brdm-2_1006-brdm2-capt.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRDM-2,brdm-2_1007-brdm2-destr-06-02-23.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRDM-2,brdm-2_1013-brdm-2-destr-27-01-24.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,BRDM-2,brdm-2_d4.png,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRDM-2-based_ZS-82_PsyOps_vehicle,brdm-2-based_zs-82_psyops_vehicle_1001-psy-ops-vehicle-capt.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRDM-2-based_ZS-82_PsyOps_vehicle,brdm-2-based_zs-82_psyops_vehicle_1051-zs-82-psy-ops-vehicle-destr.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRDM-2M_A,brdm-2m_a_1019-brdm-2-m-a-destr-16-06-24.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,BRDM-2M_A,brdm-2m_a_1035-brdm-2-destr-12-10-23.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,BRDM-2M_A,brdm-2m_a_343.png,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRDM-2RKhb_chemical_reconnaissance_vehicle,brdm-2rkhb_chemical_reconnaissance_vehicle_1004-brdm-2-rkh-b-destr-07-06-24.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,BRDM-2RKhb_chemical_reconnaissance_vehicle,brdm-2rkhb_chemical_reconnaissance_vehicle_1018-brdm-2-capt.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRDM-2RKhb_chemical_reconnaissance_vehicle,brdm-2rkhb_chemical_reconnaissance_vehicle_1026-brdm-2-rhb-capt.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRDM-2RKhb_chemical_reconnaissance_vehicle,brdm-2rkhb_chemical_reconnaissance_vehicle_1040-brdm-2-rkh-b-destr-24-02-23.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_1003-brm1k-capt-31-03-22.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_1003-brm1k.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_1005-brm-1-k.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_1008-brm1k-destr-03-03-22.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_1009-bmp1-dam-aband-26-01-23.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_1010-1x-destr-2x-dam-aband-bmp2-11-11-23.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_1010-brm-1-k-reconnaissance-vehicle-destr-25-04-24.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_1010-brm-1-k.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_1010-brm-1k-capt.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_1013-brm1k.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_1030-brm-1-k-reconnaissance-vehicle-destr-28-09-23.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_1035-brm1k-destr-06-06-22.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_1047-brm1k-destr-25-10-23.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_1089-brm1k-capt-31-12-22.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_2022-09-13-hlynske.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_3d14.png,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_488.png,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_55441.png,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_567.png,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_6880.png,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_874.png,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_d13p.png,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_f4339.png,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_fsl.png,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BRM-1_K__reconnaissance_vehicle,brm-1_k__reconnaissance_vehicle_s1.png,img_russia,2023-10-02
Armoured_Fighting_Vehicles,BTR-80-based_ZS-88_PsyOps_vehicle,btr-80-based_zs-88_psyops_vehicle_1008-zs-88-destr.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,GAZ-3344-20__Aleut__articulated_tracked_carrier,gaz-3344-20__aleut__articulated_tracked_carrier_1064-gaz-3344-20-aleut-articulated-tracked-carrier-destr-23-05-24.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,GAZ-3344-20__Aleut__articulated_tracked_carrier,gaz-3344-20__aleut__articulated_tracked_carrier_46.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,GAZ-3344-20__Aleut__articulated_tracked_carrier,gaz-3344-20__aleut__articulated_tracked_carrier_689.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,MT-LB,mt-lb_07-26-2022-mt-lb-captured-mykolaiv-region.png,img_russia,2023-10-02
Armoured_Fighting_Vehicles,MT-LB,mt-lb_09-15-2022-mt-l-b-destroyed.png,img_russia,2023-10-02
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1000-2x-mtlb-destr-16-06-23.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1000-mt-lb-12-08-23.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1000-mt-lb-destr-12-06-24.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1000-mt-lb-destr-16-10-23.png,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1000-mtlb-2x.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1000-mtlb-capt.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1000-mtlb-dam-aband-10-11-23.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1000-mtlb-destr-05-05-23.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1000-mtlb-destr-28-01-23.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1000-mtlb-destr.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1000-mtlb.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1001-2x-mtlb-destr-15-02-24.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1001-mt-lb-28-02-22.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1001-mt-lb-aband-16-10-23.png,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1001-mt-lb-destr-29-05-24.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1001-mtlb-destr-04-04-23.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1001-mtlb-destr-06-07-23.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1001-mtlb-destr-09-05-23.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1001-mtlb-destr-13-10-23.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1001-mtlb-destr-21-09-22.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1001-mtlb-destr-27-03-23.png,img_russia,2023-10-02
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1001-mtlb-destr.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1001-mtlb.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1001.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1002-mt-lb-destr-21-06-24.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1002-mt-lb-destr-26-01-24.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1002-mt-lb-destr-26-11-23.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1002-mt-lb-destr-29-05-24.jpg,img_russia_2024-07-12,2024-07-12
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1002-mtlb-capt.jpg,img_russia,2023-10-02
Armoured_Fighting_Vehicles,MT-LB,mt-lb_1002-mtlb-destr-04-03-24.jpg,img_russia_2024-07-12,2024-07-12
